time,open,high,low,close
2026-08-05T16:00:00+00:00,1.15458,1.1556899999999999,1.154,1.15459
2026-08-05T20:00:00+00:00,1.15459,1.1559599999999999,1.15427,1.1553200000000001
2026-08-06T00:00:00+00:00,1.1553200000000001,1.15598,1.15509,1.15566
2026-08-06T04:00:00+00:00,1.15566,1.15581,1.15468,1.15491
2026-08-06T08:00:00+00:00,1.15492,1.15516,1.15389,1.15432
2026-08-06T12:00:00+00:00,1.15432,1.1547,1.15364,1.15385
2026-08-06T16:00:00+00:00,1.15385,1.15451,1.15147,1.15206
2026-08-06T20:00:00+00:00,1.15207,1.15258,1.15172,1.15237
2026-08-07T00:00:00+00:00,1.15237,1.15253,1.1518,1.15191
2026-08-07T04:00:00+00:00,1.15191,1.15258,1.15184,1.15234
2026-08-07T08:00:00+00:00,1.15234,1.15255,1.15177,1.15236
2026-08-07T12:00:00+00:00,1.15235,1.15794,1.1522999999999999,1.1575199999999999
2026-08-07T16:00:00+00:00,1.1575199999999999,1.1576,1.15501,1.1559
2026-08-07T20:00:00+00:00,1.1559,1.15702,1.15555,1.15571
2026-08-10T00:00:00+00:00,1.1562000000000001,1.15672,1.1554,1.15583
2026-08-10T04:00:00+00:00,1.15583,1.15591,1.1548,1.15515
2026-08-10T08:00:00+00:00,1.15515,1.15658,1.155,1.1561
2026-08-10T12:00:00+00:00,1.1561,1.15638,1.15453,1.1547
2026-08-10T16:00:00+00:00,1.1547,1.15558,1.15438,1.15472
2026-08-10T20:00:00+00:00,1.15472,1.15478,1.154,1.15424
2026-08-11T00:00:00+00:00,1.15427,1.15499,1.15411,1.15462
2026-08-11T04:00:00+00:00,1.15463,1.15499,1.15387,1.15428
2026-08-11T08:00:00+00:00,1.15429,1.15435,1.15313,1.15363
2026-08-11T12:00:00+00:00,1.15363,1.15443,1.15328,1.15415
2026-08-11T16:00:00+00:00,1.15415,1.15485,1.15364,1.15395
2026-08-11T20:00:00+00:00,1.15395,1.15439,1.15343,1.1542
2026-08-12T00:00:00+00:00,1.1540300000000001,1.15448,1.15382,1.15409
2026-08-12T04:00:00+00:00,1.15409,1.1541,1.15328,1.15357
2026-08-12T08:00:00+00:00,1.15357,1.15401,1.15321,1.15373
2026-08-12T12:00:00+00:00,1.15373,1.15631,1.15324,1.15594
2026-08-12T16:00:00+00:00,1.15594,1.15629,1.15245,1.1528100000000001
2026-08-12T20:00:00+00:00,1.1528100000000001,1.15308,1.15198,1.15247
2026-08-13T00:00:00+00:00,1.1524,1.15314,1.15216,1.15289
2026-08-13T04:00:00+00:00,1.15288,1.15311,1.15197,1.15259
2026-08-13T08:00:00+00:00,1.15259,1.15286,1.15118,1.15241
2026-08-13T12:00:00+00:00,1.15241,1.15445,1.15232,1.15441
2026-08-13T16:00:00+00:00,1.15441,1.15456,1.15243,1.15294
2026-08-13T20:00:00+00:00,1.15295,1.15323,1.15258,1.15288
2026-08-14T00:00:00+00:00,1.15288,1.15394,1.15247,1.15384
2026-08-14T04:00:00+00:00,1.15384,1.15405,1.1532,1.15387
2026-08-14T08:00:00+00:00,1.15387,1.15578,1.15382,1.15558
2026-08-14T12:00:00+00:00,1.15558,1.15786,1.1551,1.1566
2026-08-14T16:00:00+00:00,1.1566,1.15854,1.15621,1.15711
